년,월,업종코드,업종명,매출액
2021,1,2501,제과.제빵,2107454910
2021,1,2502,커피전문점,1679505301
2021,1,2503,아이스크림전문점,120206760
2021,1,2601,일반주점,286253961
2021,1,2602,주류전문점,10581150
2021,1,2604,기타주점,1000500
2021,1,3101,가전제품,536015227
2021,1,3102,정수기.비데,3180600
2021,1,3104,기타전자제품,135490090
2021,1,3201,컴퓨터및소프트웨어,94485777
2021,1,3202,통신기기,53057698
2021,1,3203,"철재,사무용가구",46586200
2021,1,3204,기타사무용기기,9478730
2021,1,3301,가구판매점,2345374573
2021,1,3302,기타가정.주방용품,372898392
2021,1,3303,조명기구.전기,95178006
2021,1,3402,"보일러,펌프,샷시",283838895
2021,1,3403,기타건축자재,300418301
2021,1,3405,실내장식(인테리어),69626497
2021,1,3501,중고품판매점,45181128
2021,1,3503,기타장비임대,244073330
2021,1,3504,기타수리.수선전문,200469980
2021,1,3601,기타부동산관련업,6790810
2021,1,3602,부동산중개,11955500
2021,1,3801,웨딩토탈서비스,26871400
2021,1,3802,예식장,114420000
2021,1,3803,기타가례서비스,35181960
2021,1,4101,종합병원,2086436641
2021,1,4102,일반병원,1010783299
2021,1,4103,한방병원,343488764
2021,1,4104,요양병원,712019584
2021,1,4201,치과,4061550409
2021,1,4202,내과,1059892438
2021,1,4203,신경정신과,263013750
2021,1,4204,외과,416607635
2021,1,4205,성형외과,694585620
2021,1,4206,산부인과,431740676
2021,1,4207,안과,618749491
2021,1,4208,이비인후과,98866170
2021,1,4209,피부과,1238382319
2021,1,4211,기타의료업,824578030
2021,1,4212,한의원,1038384395
2021,1,4214,소아과,177935994
2021,1,4215,정형외과,1700755073
2021,1,4401,의약품판매,316944742
2021,1,4402,약국,3160348466
2021,1,4403,한약방,64165757
2021,1,4501,기타약품.의료기기,287763204
2021,1,4601,산후조리원,337200386
2021,1,5102,대형할인점,2929570
2021,1,5103,기타상설할인.아울렛,734710
2021,1,5201,슈퍼마켓.마트,10908233724
2021,1,5202,편의점,3915072412
2021,1,5203,소비조합(구내매점),514329465
2021,1,5204,농수축협직판장,1633609780
2021,1,5205,농협식품전문점,1980891080
2021,1,5206,체인스토어,525938100
2021,1,5301,기타,167558477
2021,1,5302,기타종합소매점,58075520
2021,1,5402,비료.사료.종자,12379700
2021,1,5501,인터넷상거래,960000
2021,1,5602,통신.방문판매,206684564
2021,1,6101,호텔(특급),26534195
2021,1,6102,호텔(특급외),82907787
2021,1,6103,기타숙박업소,59539799
2021,1,6104,레저용숙박업소,985000
2021,1,6203,"수집품,기념품",385000
2021,1,6204,차량임대(렌터카),3411300
2021,1,6205,선물용품점,2534000
2021,1,6404,오토바이,23282040
2021,1,6501,차량부품.용품,489550287
2021,1,6502,자동차정비,1505359691
2021,1,6504,타이어판매점,368609780
2021,1,6601,주유소,6664512790
2021,1,6602,주유소(LPG),655537420
2021,1,6603,기타연료판매,160547231
2021,1,6701,주차장.폐차장,44132613
2021,1,6702,세차장,91669980
2021,1,6703,차량견인서비스,772500
2021,1,7101,유치원,26387100
2021,1,7103,대학교.대학원,3097200
2021,1,7201,"입시학원,보습학원",7255822002
2021,1,7202,외국어학원,2481642635
2021,1,7204,무술도장 등(학원),666059000
2021,1,7205,예체능계열학원,1361810280
2021,1,7210,자동차운전학원,428836050
2021,1,7211,기술.직업훈련학원,257591390
2021,1,7213,기타교육.교습.학원,2850501266
2021,1,7301,요양.보육.복지시설,111184114
2021,1,7303,교육및교구,91371350
2021,1,8101,서적(출판),1462366896
2021,1,8102,"문구,사무용품",413840640
2021,1,8103,비디오.음반,152500
2021,1,8104,악기판매점,96924200
2021,1,8105,"기타레저,스포츠용품",510820990
2021,1,8106,자전거,92713351
2021,1,8107,카메라.캠코더,8729900
2021,1,8109,예술품.골동품,940300
2021,1,8110,화원.화초,259191133
2021,1,8111,"애완동물,용품(수족관)",215569452
2021,1,8112,기타상품판매점,382602981
2021,1,8113,사진관.현상소,212417750
2021,1,8114,점술업,461000
2021,1,8115,동물병원,516059701
2021,1,8117,완구,114362800
2021,1,8119,화방.표구점,6778310
2021,1,8120,민예품.공예품,24365200
2021,1,8121,전문스포츠용품점,274644623
2021,1,8202,기타오락.휴식시설,32919400
2021,1,8203,영화.공연장,2302000
2021,1,8302,골프장,58902660
2021,1,8305,헬스클럽,323978149
2021,1,8308,당구장,52005312
2021,1,8309,골프연습장,279893326
2021,1,8310,기타취미.레저.스포츠,928987324
2021,1,8401,오락실/PC방,215743760
2021,1,8402,노래방,26815200
2021,1,8405,사우나.목욕탕.찜질방,130436400
2021,1,8406,기타대인서비스,29350500
2021,1,8501,기타요금,1903200
2021,1,8503,종합레저타운,17005450
2021,1,8603,안마시술소,1140000
2021,1,9207,공공편의서비스,2485440
2021,1,9301,이사/화물운송업,9993300
2021,1,9303,택배서비스,4256811
2021,1,9305,기타운송기구,8767312
2021,1,9306,창고보관업,1666500
2021,1,9402,판촉물.인쇄.복사,50104815
2021,1,9407,기계.장비(기타),11292390
2021,1,9502,법무전문서비스,16313560
2021,1,9503,세무전문서비스,5147000
2021,1,9504,광고기획.대행업,5824740
2021,1,9511,기타전문서비스,103845360
2021,1,9602,기타서비스,471913662
2021,1,9801,각종단체회비,12550720
2021,1,9906,종교시설 기부,11584370
2021,2,1101,양복점.한복점,78099600
2021,2,1104,아동.유아복,114723423
2021,2,1106,일반의류,950559554
2021,2,1107,스포츠용품점,277387481
2021,2,1108,모피.무스탕,100000
2021,2,1110,내의류,141069340
2021,2,1111,교복,246483588
2021,2,1112,의류관련(기타),42928200
2021,2,1201,커튼.카펫.수건,118553970
2021,2,1202,침구및수예품,265997715
2021,2,1301,세탁업,233312063
2021,2,1401,기타잡화,201925520
2021,2,1402,시계.귀금속,330135408
2021,2,1403,안경.광학제품,1099813186
2021,2,1404,구두.신발,64197300
2021,2,1405,가방.핸드백,12111650
2021,2,1407,가발,34677000
2021,2,1501,화장품,715868507
2021,2,1503,미용재료,46426150
2021,2,1601,이발소,25415500
2021,2,1602,미용실(두발전문),2658341471
2021,2,1701,피부.체형미관리,445378915
2021,2,2102,"축산물,정육점",4960793644
2021,2,2103,"수산물,건어물",1828266901
2021,2,2104,"농산물,청과물",3166125434
2021,2,2105,기타식음료품,3411333202
2021,2,2201,건강보조식품,373782444
2021,2,2202,인삼전문점,208237776
2021,2,2203,한국인삼공사,120652961
2021,2,2301,일반음식점,19868929416
2021,2,2302,중식전문점,1860307798
2021,2,2303,일식전문점,1263711797
2021,2,2305,서양식전문점,986325004
2021,2,2307,패스트푸드점,1176691289
2021,2,2309,치킨전문점,1507246226
2021,2,2310,식음료(기타),610120987
2021,2,2401,기타음식점,373511023
2021,2,2402,뷔페.출장연회,91914640
2021,2,2501,제과.제빵,2349506145
2021,2,2502,커피전문점,2280400234
2021,2,2503,아이스크림전문점,143370326
2021,2,2601,일반주점,551894315
2021,2,2602,주류전문점,19498220
2021,2,2604,기타주점,1275100
2021,2,3101,가전제품,533122755
2021,2,3102,정수기.비데,4126800
2021,2,3104,기타전자제품,105440480
2021,2,3201,컴퓨터및소프트웨어,84159290
2021,2,3202,통신기기,43717276
2021,2,3203,"철재,사무용가구",67927200
2021,2,3204,기타사무용기기,6110014
2021,2,3301,가구판매점,2197160828
2021,2,3302,기타가정.주방용품,479430231
2021,2,3303,조명기구.전기,90636018
2021,2,3402,"보일러,펌프,샷시",223846376
2021,2,3403,기타건축자재,304918753
2021,2,3405,실내장식(인테리어),83425355
2021,2,3501,중고품판매점,48187310
2021,2,3503,기타장비임대,246118494
2021,2,3504,기타수리.수선전문,212275204
2021,2,3601,기타부동산관련업,6884290
2021,2,3602,부동산중개,8326400
2021,2,3801,웨딩토탈서비스,31955500
2021,2,3802,예식장,203306357
2021,2,3803,기타가례서비스,41285050
2021,2,4101,종합병원,2351650213
2021,2,4102,일반병원,1033550490
2021,2,4103,한방병원,344738606
2021,2,4104,요양병원,722463574
2021,2,4201,치과,4279906776
2021,2,4202,내과,1128012500
2021,2,4203,신경정신과,292400065
2021,2,4204,외과,409884620
2021,2,4205,성형외과,626780149
2021,2,4206,산부인과,412643170
2021,2,4207,안과,743414160
2021,2,4208,이비인후과,107400140
2021,2,4209,피부과,1331682797
2021,2,4211,기타의료업,920948610
2021,2,4212,한의원,1099793634
2021,2,4214,소아과,206456220
2021,2,4215,정형외과,1752899922
2021,2,4401,의약품판매,309919974
2021,2,4402,약국,3359975842
2021,2,4403,한약방,64368034
2021,2,4501,기타약품.의료기기,308419397
2021,2,4601,산후조리원,539380129
2021,2,5102,대형할인점,2905430
2021,2,5103,기타상설할인.아울렛,972160
2021,2,5201,슈퍼마켓.마트,11315795875
2021,2,5202,편의점,4278204697
2021,2,5203,소비조합(구내매점),545341544
2021,2,5204,농수축협직판장,1968186200
2021,2,5205,농협식품전문점,2165745210
2021,2,5206,체인스토어,622709735
2021,2,5301,기타,173605590
2021,2,5302,기타종합소매점,75598820
2021,2,5402,비료.사료.종자,28293200
2021,2,5501,인터넷상거래,407000
2021,2,5602,통신.방문판매,212864592
2021,2,6101,호텔(특급),109470491
2021,2,6102,호텔(특급외),118661516
2021,2,6103,기타숙박업소,65594194
2021,2,6104,레저용숙박업소,1191500
2021,2,6201,여행사,620000
2021,2,6203,"수집품,기념품",1373000
2021,2,6204,차량임대(렌터카),3700042
2021,2,6205,선물용품점,2293000
2021,2,6302,택시,300000
2021,2,6404,오토바이,32846662
2021,2,6501,차량부품.용품,415499248
2021,2,6502,자동차정비,1441638405
2021,2,6504,타이어판매점,302456945
2021,2,6601,주유소,7499000481
2021,2,6602,주유소(LPG),754214293
2021,2,6603,기타연료판매,126812291
2021,2,6701,주차장.폐차장,63547900
2021,2,6702,세차장,126236300
2021,2,6703,차량견인서비스,378000
2021,2,6705,고속도로통행카드,26400
2021,2,7101,유치원,26071010
2021,2,7103,대학교.대학원,13556600
2021,2,7201,"입시학원,보습학원",7739487728
2021,2,7202,외국어학원,2779270737
2021,2,7204,무술도장 등(학원),843124328
2021,2,7205,예체능계열학원,1308907589
2021,2,7210,자동차운전학원,190877054
2021,2,7211,기술.직업훈련학원,234271170
2021,2,7213,기타교육.교습.학원,2990888651
2021,2,7301,요양.보육.복지시설,126447715
2021,2,7303,교육및교구,79782360
2021,2,8101,서적(출판),1178357291
2021,2,8102,"문구,사무용품",479713970
2021,2,8103,비디오.음반,590000
2021,2,8104,악기판매점,96810500
2021,2,8105,"기타레저,스포츠용품",558176531
2021,2,8106,자전거,227007000
2021,2,8107,카메라.캠코더,7109600
2021,2,8109,예술품.골동품,2488000
2021,2,8110,화원.화초,460558329
2021,2,8111,"애완동물,용품(수족관)",229029372
2021,2,8112,기타상품판매점,426604623
2021,2,8113,사진관.현상소,264526700
2021,2,8114,점술업,650000
2021,2,8115,동물병원,523854732
2021,2,8117,완구,168875850
2021,2,8119,화방.표구점,4909000
2021,2,8120,민예품.공예품,36837250
2021,2,8121,전문스포츠용품점,337183600
2021,2,8202,기타오락.휴식시설,53703000
2021,2,8203,영화.공연장,4218000
2021,2,8302,골프장,140083800
2021,2,8305,헬스클럽,424901209
2021,2,8308,당구장,70895550
2021,2,8309,골프연습장,360820161
2021,2,8310,기타취미.레저.스포츠,1125820834
2021,2,8401,오락실/PC방,245197640
2021,2,8402,노래방,99772225
2021,2,8405,사우나.목욕탕.찜질방,150045800
2021,2,8406,기타대인서비스,29968700
2021,2,8501,기타요금,7580500
2021,2,8503,종합레저타운,60343200
2021,2,8603,안마시술소,1570000
2021,2,9207,공공편의서비스,7736180
2021,2,9301,이사/화물운송업,19928050
2021,2,9303,택배서비스,4996830
2021,2,9305,기타운송기구,14120740
2021,2,9306,창고보관업,1930380
2021,2,9402,판촉물.인쇄.복사,42209543
2021,2,9407,기계.장비(기타),17763832
2021,2,9502,법무전문서비스,21495500
2021,2,9503,세무전문서비스,3550000
2021,2,9504,광고기획.대행업,4367520
2021,2,9511,기타전문서비스,68796005
2021,2,9602,기타서비스,471518902
2021,2,9801,각종단체회비,11415020
2021,2,9906,종교시설 기부,16236000
2021,3,1101,양복점.한복점,56427000
2021,3,1104,아동.유아복,151346504
2021,3,1106,일반의류,1128768766
2021,3,1107,스포츠용품점,262817261
2021,3,1108,모피.무스탕,625000
2021,3,1110,내의류,144668390
2021,3,1111,교복,67415900
2021,3,1112,의류관련(기타),12923850
2021,3,1201,커튼.카펫.수건,81397560
2021,3,1202,침구및수예품,217403560
2021,3,1301,세탁업,535882961
2021,3,1401,기타잡화,223307844
2021,3,1402,시계.귀금속,223343876
2021,3,1403,안경.광학제품,1019878290
2021,3,1404,구두.신발,79387847
2021,3,1405,가방.핸드백,11828700
2021,3,1407,가발,19694500
2021,3,1501,화장품,531961756
2021,3,1503,미용재료,43566700
2021,3,1601,이발소,22589400
2021,3,1602,미용실(두발전문),2412051440
2021,3,1701,피부.체형미관리,353525243
2021,3,2102,"축산물,정육점",3131926581
2021,3,2103,"수산물,건어물",1432029252
2021,3,2104,"농산물,청과물",2125576017
2021,3,2105,기타식음료품,2784818003
2021,3,2201,건강보조식품,189014921
2021,3,2202,인삼전문점,59211448
2021,3,2203,한국인삼공사,25433130
2021,3,2301,일반음식점,22917198343
2021,3,2302,중식전문점,1989294825
2021,3,2303,일식전문점,1368858264
2021,3,2305,서양식전문점,1098441019
2021,3,2307,패스트푸드점,1137597461
2021,3,2309,치킨전문점,1644475616
2021,3,2310,식음료(기타),482295468
2021,3,2401,기타음식점,430353343
2021,3,2402,뷔페.출장연회,123271100
2021,3,2501,제과.제빵,2349685092
2021,3,2502,커피전문점,2636306245
2021,3,2503,아이스크림전문점,116668630
2021,3,2601,일반주점,762546959
2021,3,2602,주류전문점,6694600
2021,3,2604,기타주점,2267700
2021,3,3101,가전제품,333832879
2021,3,3102,정수기.비데,2749300
2021,3,3104,기타전자제품,61566990
2021,3,3201,컴퓨터및소프트웨어,63805220
2021,3,3202,통신기기,27620260
2021,3,3203,"철재,사무용가구",43457309
2021,3,3204,기타사무용기기,8626753
2021,3,3301,가구판매점,1078840759
2021,3,3302,기타가정.주방용품,351590153
2021,3,3303,조명기구.전기,68197481
2021,3,3402,"보일러,펌프,샷시",122251383
2021,3,3403,기타건축자재,226592509
2021,3,3405,실내장식(인테리어),62323149
2021,3,3501,중고품판매점,41062450
2021,3,3503,기타장비임대,281109399
2021,3,3504,기타수리.수선전문,168328752
2021,3,3601,기타부동산관련업,4957550
2021,3,3602,부동산중개,2631000
2021,3,3801,웨딩토탈서비스,34752300
2021,3,3802,예식장,143416200
2021,3,3803,기타가례서비스,15491000
2021,3,4101,종합병원,1716815530
2021,3,4102,일반병원,753295679
2021,3,4103,한방병원,230486637
2021,3,4104,요양병원,403678712
2021,3,4201,치과,2977002815
2021,3,4202,내과,1044568569
2021,3,4203,신경정신과,231694676
2021,3,4204,외과,297968909
2021,3,4205,성형외과,286809750
2021,3,4206,산부인과,371099788
2021,3,4207,안과,373797970
2021,3,4208,이비인후과,116516720
2021,3,4209,피부과,916932114
2021,3,4211,기타의료업,729942387
2021,3,4212,한의원,941847580
2021,3,4214,소아과,190364540
2021,3,4215,정형외과,1399987361
2021,3,4401,의약품판매,190061621
2021,3,4402,약국,3418787794
2021,3,4403,한약방,57343200
2021,3,4501,기타약품.의료기기,190894757
2021,3,4601,산후조리원,308348360
2021,3,5102,대형할인점,3074260
2021,3,5103,기타상설할인.아울렛,2221730
2021,3,5201,슈퍼마켓.마트,9931165582
2021,3,5202,편의점,4772416495
2021,3,5203,소비조합(구내매점),492718400
2021,3,5204,농수축협직판장,1541652240
2021,3,5205,농협식품전문점,1830023888
2021,3,5206,체인스토어,785888560
2021,3,5301,기타,120208522
2021,3,5302,기타종합소매점,80599844
2021,3,5402,비료.사료.종자,60514335
2021,3,5501,인터넷상거래,386500
2021,3,5602,통신.방문판매,117923073
2021,3,6101,호텔(특급),93903032
2021,3,6102,호텔(특급외),90572399
2021,3,6103,기타숙박업소,62229973
2021,3,6104,레저용숙박업소,1163900
2021,3,6201,여행사,255000
2021,3,6203,"수집품,기념품",335500
2021,3,6204,차량임대(렌터카),2045380
2021,3,6205,선물용품점,3244000
2021,3,6404,오토바이,30076468
2021,3,6501,차량부품.용품,291956481
2021,3,6502,자동차정비,1234766392
2021,3,6504,타이어판매점,247402427
2021,3,6601,주유소,7845167293
2021,3,6602,주유소(LPG),813828336
2021,3,6603,기타연료판매,75685728
2021,3,6701,주차장.폐차장,71572110
2021,3,6702,세차장,74580690
2021,3,6703,차량견인서비스,390000
2021,3,6705,고속도로통행카드,2000
2021,3,7101,유치원,43511740
2021,3,7103,대학교.대학원,8072100
2021,3,7201,"입시학원,보습학원",5885814161
2021,3,7202,외국어학원,2025631232
2021,3,7204,무술도장 등(학원),794490090
2021,3,7205,예체능계열학원,1199441136
2021,3,7210,자동차운전학원,100956850
2021,3,7211,기술.직업훈련학원,156673532
2021,3,7213,기타교육.교습.학원,2593745908
2021,3,7301,요양.보육.복지시설,101927249
2021,3,7303,교육및교구,45299510
2021,3,8101,서적(출판),1235205797
2021,3,8102,"문구,사무용품",619229571
2021,3,8103,비디오.음반,633100
2021,3,8104,악기판매점,52136000
2021,3,8105,"기타레저,스포츠용품",602376840
2021,3,8106,자전거,242081396
2021,3,8107,카메라.캠코더,4172200
2021,3,8109,예술품.골동품,2695200
2021,3,8110,화원.화초,466842257
2021,3,8111,"애완동물,용품(수족관)",212031176
2021,3,8112,기타상품판매점,309065552
2021,3,8113,사진관.현상소,250418294
2021,3,8114,점술업,960000
2021,3,8115,동물병원,459910558
2021,3,8117,완구,115346600
2021,3,8119,화방.표구점,11396600
2021,3,8120,민예품.공예품,25331800
2021,3,8121,전문스포츠용품점,315351907
2021,3,8202,기타오락.휴식시설,64738650
2021,3,8203,영화.공연장,3055500
2021,3,8302,골프장,223071620
2021,3,8305,헬스클럽,358294840
2021,3,8308,당구장,78297531
2021,3,8309,골프연습장,314988800
2021,3,8310,기타취미.레저.스포츠,989483775
2021,3,8401,오락실/PC방,235967360
2021,3,8402,노래방,142094000
2021,3,8405,사우나.목욕탕.찜질방,138544100
2021,3,8406,기타대인서비스,25918200
2021,3,8501,기타요금,13918900
2021,3,8503,종합레저타운,91951276
2021,3,8603,안마시술소,510000
2021,3,9207,공공편의서비스,9507580
2021,3,9301,이사/화물운송업,5954560
2021,3,9303,택배서비스,4706360
2021,3,9305,기타운송기구,8382680
2021,3,9306,창고보관업,1427850
2021,3,9402,판촉물.인쇄.복사,45306405
2021,3,9407,기계.장비(기타),40901333
2021,3,9502,법무전문서비스,9924750
2021,3,9503,세무전문서비스,775000
2021,3,9504,광고기획.대행업,4626500
2021,3,9511,기타전문서비스,34789790
2021,3,9602,기타서비스,402833611
2021,3,9801,각종단체회비,8291561
2021,3,9906,종교시설 기부,14991000
2021,4,1101,양복점.한복점,63982200
2021,4,1104,아동.유아복,131257660
2021,4,1106,일반의류,1073626391
2021,4,1107,스포츠용품점,230539759
2021,4,1108,모피.무스탕,720000
2021,4,1110,내의류,142485202
2021,4,1111,교복,74835956
2021,4,1112,의류관련(기타),9494600
2021,4,1201,커튼.카펫.수건,68671670
2021,4,1202,침구및수예품,224266330
2021,4,1301,세탁업,586878198
2021,4,1401,기타잡화,189905876
2021,4,1402,시계.귀금속,201566693
2021,4,1403,안경.광학제품,950000979
2021,4,1404,구두.신발,92284705
2021,4,1405,가방.핸드백,15869700
2021,4,1407,가발,19456000
2021,4,1501,화장품,536659534
2021,4,1503,미용재료,47881950
2021,4,1601,이발소,23873300
2021,4,1602,미용실(두발전문),2308049001
2021,4,1701,피부.체형미관리,357272190
2021,4,2102,"축산물,정육점",3268121617
2021,4,2103,"수산물,건어물",1298322598
2021,4,2104,"농산물,청과물",2261552265
2021,4,2105,기타식음료품,2870755867
2021,4,2201,건강보조식품,185661377
2021,4,2202,인삼전문점,55825021
2021,4,2203,한국인삼공사,29481140
2021,4,2301,일반음식점,20870897009
2021,4,2302,중식전문점,1798740194
2021,4,2303,일식전문점,1243752408
2021,4,2305,서양식전문점,978719151
2021,4,2307,패스트푸드점,1133893253
2021,4,2309,치킨전문점,1603591469
2021,4,2310,식음료(기타),480224214
2021,4,2401,기타음식점,458956681
2021,4,2402,뷔페.출장연회,92628960
2021,4,2501,제과.제빵,2198428600
2021,4,2502,커피전문점,2661641629
2021,4,2503,아이스크림전문점,129580910
2021,4,2601,일반주점,494957783
2021,4,2602,주류전문점,6537550
2021,4,2604,기타주점,660800
2021,4,3101,가전제품,228860851
2021,4,3102,정수기.비데,2554000
2021,4,3104,기타전자제품,58291030
2021,4,3201,컴퓨터및소프트웨어,38856290
2021,4,3202,통신기기,25121900
2021,4,3203,"철재,사무용가구",28232760
2021,4,3204,기타사무용기기,8033160
2021,4,3301,가구판매점,925703730
2021,4,3302,기타가정.주방용품,321096373
2021,4,3303,조명기구.전기,58045519
2021,4,3402,"보일러,펌프,샷시",101813023
2021,4,3403,기타건축자재,226015712
2021,4,3405,실내장식(인테리어),59544493
2021,4,3501,중고품판매점,42155440
2021,4,3503,기타장비임대,317394055
2021,4,3504,기타수리.수선전문,167757357
2021,4,3601,기타부동산관련업,6763400
2021,4,3602,부동산중개,3140500
2021,4,3801,웨딩토탈서비스,23849000
2021,4,3802,예식장,104122500
2021,4,3803,기타가례서비스,6128900
2021,4,4101,종합병원,1607519353
2021,4,4102,일반병원,775706040
2021,4,4103,한방병원,225010586
2021,4,4104,요양병원,456115507
2021,4,4201,치과,2989665816
2021,4,4202,내과,1061400920
2021,4,4203,신경정신과,256529731
2021,4,4204,외과,271503423
2021,4,4205,성형외과,287632460
2021,4,4206,산부인과,370163953
2021,4,4207,안과,317999810
2021,4,4208,이비인후과,134441390
2021,4,4209,피부과,914050719
2021,4,4211,기타의료업,723350969
2021,4,4212,한의원,966711236
2021,4,4214,소아과,187906350
2021,4,4215,정형외과,1355536709
2021,4,4401,의약품판매,79524527
2021,4,4402,약국,3579447504
2021,4,4403,한약방,43296000
2021,4,4501,기타약품.의료기기,153184936
2021,4,4601,산후조리원,308471551
2021,4,5102,대형할인점,522300
2021,4,5103,기타상설할인.아울렛,2063800
2021,4,5201,슈퍼마켓.마트,10447015790
2021,4,5202,편의점,4864493410
2021,4,5203,소비조합(구내매점),559589936
2021,4,5204,농수축협직판장,1520899805
2021,4,5205,농협식품전문점,1774045614
2021,4,5206,체인스토어,654695989
2021,4,5301,기타,112405753
2021,4,5302,기타종합소매점,91145681
2021,4,5402,비료.사료.종자,84632768
2021,4,5501,인터넷상거래,27000
2021,4,5602,통신.방문판매,119989003
2021,4,6101,호텔(특급),18699395
2021,4,6102,호텔(특급외),72613311
2021,4,6103,기타숙박업소,56469608
2021,4,6104,레저용숙박업소,997600
2021,4,6201,여행사,212000
2021,4,6203,"수집품,기념품",605000
2021,4,6204,차량임대(렌터카),2491590
2021,4,6205,선물용품점,3346000
2021,4,6404,오토바이,36000185
2021,4,6501,차량부품.용품,305494511
2021,4,6502,자동차정비,1240378160
2021,4,6504,타이어판매점,250519380
2021,4,6601,주유소,7988960658
2021,4,6602,주유소(LPG),818278644
2021,4,6603,기타연료판매,52115224
2021,4,6701,주차장.폐차장,57690570
2021,4,6702,세차장,89012003
2021,4,6703,차량견인서비스,182000
2021,4,7101,유치원,45970600
2021,4,7103,대학교.대학원,3636900
2021,4,7201,"입시학원,보습학원",5897329882
2021,4,7202,외국어학원,1998200972
2021,4,7204,무술도장 등(학원),824759940
2021,4,7205,예체능계열학원,1265226138
2021,4,7210,자동차운전학원,83837150
2021,4,7211,기술.직업훈련학원,145758510
2021,4,7213,기타교육.교습.학원,2610228752
2021,4,7301,요양.보육.복지시설,104147704
2021,4,7303,교육및교구,43661230
2021,4,8101,서적(출판),671146191
2021,4,8102,"문구,사무용품",399648916
2021,4,8103,비디오.음반,591572
2021,4,8104,악기판매점,52589000
2021,4,8105,"기타레저,스포츠용품",579773432
2021,4,8106,자전거,249698691
2021,4,8107,카메라.캠코더,4682000
2021,4,8109,예술품.골동품,2907900
2021,4,8110,화원.화초,442576659
2021,4,8111,"애완동물,용품(수족관)",206355064
2021,4,8112,기타상품판매점,287094718
2021,4,8113,사진관.현상소,187621600
2021,4,8114,점술업,2113000
2021,4,8115,동물병원,443757663
2021,4,8117,완구,110455428
2021,4,8119,화방.표구점,6359400
2021,4,8120,민예품.공예품,22108600
2021,4,8121,전문스포츠용품점,340299831
2021,4,8202,기타오락.휴식시설,39739400
2021,4,8203,영화.공연장,3082000
2021,4,8302,골프장,236154050
2021,4,8305,헬스클럽,324234751
2021,4,8308,당구장,60772059
2021,4,8309,골프연습장,290218500
2021,4,8310,기타취미.레저.스포츠,939201391
2021,4,8401,오락실/PC방,209921860
2021,4,8402,노래방,55838400
2021,4,8405,사우나.목욕탕.찜질방,86860420
2021,4,8406,기타대인서비스,24901300
2021,4,8501,기타요금,14422300
2021,4,8503,종합레저타운,81043000
2021,4,8603,안마시술소,1480000
2021,4,9207,공공편의서비스,18923310
2021,4,9301,이사/화물운송업,4741150
2021,4,9303,택배서비스,4482450
2021,4,9305,기타운송기구,9394530
2021,4,9306,창고보관업,2808405
2021,4,9402,판촉물.인쇄.복사,32206641
2021,4,9407,기계.장비(기타),48373688
2021,4,9502,법무전문서비스,9036080
2021,4,9503,세무전문서비스,970000
2021,4,9504,광고기획.대행업,3040650
2021,4,9511,기타전문서비스,36251210
2021,4,9602,기타서비스,409854382
2021,4,9801,각종단체회비,5137460
2021,4,9906,종교시설 기부,13818000
2021,5,1101,양복점.한복점,111206700
2021,5,1104,아동.유아복,296804182
2021,5,1106,일반의류,1859296070
2021,5,1107,스포츠용품점,447826338
2021,5,1108,모피.무스탕,405000
2021,5,1110,내의류,260645890
2021,5,1111,교복,86435177
2021,5,1112,의류관련(기타),40048900
2021,5,1201,커튼.카펫.수건,155013224
2021,5,1202,침구및수예품,515034266
2021,5,1301,세탁업,681780426
2021,5,1401,기타잡화,342465405
2021,5,1402,시계.귀금속,674111919
2021,5,1403,안경.광학제품,1818616065
2021,5,1404,구두.신발,153546118
2021,5,1405,가방.핸드백,33440750
2021,5,1407,가발,39348900
2021,5,1501,화장품,1038901697
2021,5,1503,미용재료,91005660
2021,5,1601,이발소,33685600
2021,5,1602,미용실(두발전문),3674273189
2021,5,1701,피부.체형미관리,780527795
2021,5,2102,"축산물,정육점",5088652833
2021,5,2103,"수산물,건어물",2036696268
2021,5,2104,"농산물,청과물",3139664105
2021,5,2105,기타식음료품,4136789521
2021,5,2201,건강보조식품,367133857
2021,5,2202,인삼전문점,193531795
2021,5,2203,한국인삼공사,109531386
2021,5,2301,일반음식점,31648561493
2021,5,2302,중식전문점,2676745576
2021,5,2303,일식전문점,1871085667
2021,5,2305,서양식전문점,1485424677
2021,5,2307,패스트푸드점,1481513309
2021,5,2309,치킨전문점,2209936344
2021,5,2310,식음료(기타),684447405
2021,5,2401,기타음식점,592384128
2021,5,2402,뷔페.출장연회,181510598
2021,5,2501,제과.제빵,2918119453
2021,5,2502,커피전문점,3438540297
2021,5,2503,아이스크림전문점,160915021
2021,5,2601,일반주점,1017363409
2021,5,2602,주류전문점,12914770
2021,5,2603,단란주점,175000
2021,5,2604,기타주점,2896700
2021,5,3101,가전제품,713045965
2021,5,3102,정수기.비데,4717000
2021,5,3104,기타전자제품,78251290
2021,5,3201,컴퓨터및소프트웨어,71521477
2021,5,3202,통신기기,39103230
2021,5,3203,"철재,사무용가구",61435314
2021,5,3204,기타사무용기기,9053730
2021,5,3301,가구판매점,2025783536
2021,5,3302,기타가정.주방용품,528082936
2021,5,3303,조명기구.전기,102362751
2021,5,3402,"보일러,펌프,샷시",163245325
2021,5,3403,기타건축자재,362294742
2021,5,3405,실내장식(인테리어),106484291
2021,5,3501,중고품판매점,64191830
2021,5,3503,기타장비임대,368467496
